OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,FullAddress,Latitude,Longitude
912,PETRO STOPPING CENTER #319,"I-20/59,  EXIT 100",Mc Calla,AL,615,3.12566666,"I-20/59, EXIT 100, Mc Calla, AL",31.702846,-85.616534
936,CASEYS #4254,"I-40, EXIT 129",Conway,AR,695,3.03233333,"I-40, EXIT 129, Conway, AR",35.142144,-92.479378
970,CIRCLE K #2702885,"I-17/SR-60, EXIT 199A",Phoenix,AZ,930,3.39233333,"I-17/SR-60, EXIT 199A, Phoenix, AZ",33.44838,-112.07404
977,PILOT TRAVEL CENTER #328,"I-10, EXIT 17",Quartzsite,AZ,930,3.959,"I-10, EXIT 17, Quartzsite, AZ",33.518659,-113.056558
977,PILOT TRAVEL CENTERS #328,"I-10, EXIT 17",Quartzsite,AZ,930,3.959,"I-10, EXIT 17, Quartzsite, AZ",33.518659,-113.056558
981,STINKER #85,"I-15, EXIT 93",Blackfoot,ID,825,3.53233333,"I-15, EXIT 93, Blackfoot, ID",43.19047,-112.34498
982,CIRCLE K #2701948,"I-8, EXIT 7 & SR-195",Yuma,AZ,900,3.56566666,"I-8, EXIT 7 & SR-195, Yuma, AZ",32.717331,-114.609678
1028,FOUR STATES TRUCK STOP,"I-495, EXIT 4 & SR-9",New Castle,DE,243,3.449,"I-495, EXIT 4 & SR-9, New Castle, DE",39.660461,-75.564866
1028,FOUR STATES TRUCK STOP,"I-495, EXIT 4 & SR-9",New Castle,DE,243,3.399,"I-495, EXIT 4 & SR-9, New Castle, DE",39.660461,-75.564866
1042,Union 76,US-441 & SR-100A,Lake City,FL,75,3.56233333,"US-441 & SR-100A, Lake City, FL",30.105451,-82.68778
1043,ONE9 #1401,I-75 EXIT 414  & US-41,Lake City,FL,75,3.259,"I-75 EXIT 414 & US-41, Lake City, FL",30.244539,-82.900959
1043,SHELL DBA ONE9 #1401,I-75 EXIT 414  & US-41,Lake City,FL,75,3.244,"I-75 EXIT 414 & US-41, Lake City, FL",30.244539,-82.900959
1047,TA MARIANNA TRAVEL CENTER,"I-10/SR-8, EXIT 142 & SR-71",Marianna,FL,20,3.60733333,"I-10/SR-8, EXIT 142 & SR-71, Marianna, FL",30.79824,-85.186659
1075,PILOT TRAVEL CENTER #68,"I-16 /SR-404, EXIT 51 & US-441",Dublin,GA,85,3.43233333,"I-16 /SR-404, EXIT 51 & US-441, Dublin, GA",32.56805,-82.801245
1075,PILOT TRAVEL CENTERS #68,"I-16 /SR-404, EXIT 51 & US-441",Dublin,GA,85,3.399,"I-16 /SR-404, EXIT 51 & US-441, Dublin, GA",32.56805,-82.801245
1106,CIRCLE K #2705367,"I-20, EXIT 172",Thomson,GA,16,3.399,"I-20, EXIT 172, Thomson, GA",33.422359,-82.589165
1112,BC AMPRIDE TRUCK PLAZA,US-59/SR-141,Denison,IA,527,3.399,"US-59/SR-141, Denison, IA",42.037235,-95.381819
1115,KWIK STAR #704,SR-57/SR-14,Parkersburg,IA,565,3.58233333,"SR-57/SR-14, Parkersburg, IA",42.655813,-92.824122
1121,TRAVELERS OASIS,"I-84, EXIT 182",Eden,ID,787,3.799,"I-84, EXIT 182, Eden, ID",42.56895,-113.833116
1128,TA CHICAGO NORTH TRAVEL CENTER,"I-94/US-41, EXIT 1",Wadsworth,IL,444,3.819,"I-94/US-41, EXIT 1, Wadsworth, IL",42.07972,-88.043888
1128,TA CHICAGO NORTH TRAVEL CENTER,"I-94/US-41, EXIT 1",Wadsworth,IL,444,3.879,"I-94/US-41, EXIT 1, Wadsworth, IL",42.07972,-88.043888
1128,TA CHICAGO NORTH TRAVEL CENTER,"I-94/US-41, EXIT 1",Wadsworth,IL,444,3.779,"I-94/US-41, EXIT 1, Wadsworth, IL",42.07972,-88.043888
1128,TA CHICAGO NORTH TRAVEL CENTER,"I-94/US-41, EXIT 1",Wadsworth,IL,444,3.769,"I-94/US-41, EXIT 1, Wadsworth, IL",42.07972,-88.043888
1132,SPEEDWAY #7423,"I-57, EXIT 83",Ina,IL,293,3.249,"I-57, EXIT 83, Ina, IL",38.155485,-88.819501
1136,PILOT TRAVEL CENTER #171,"I-74, EXIT 206",Oakwood,IL,280,3.399,"I-74, EXIT 206, Oakwood, IL",40.120354,-88.143684
1136,PILOT TRAVEL CENTER #171,"I-74, EXIT 206",Oakwood,IL,280,3.499,"I-74, EXIT 206, Oakwood, IL",40.120354,-88.143684
1136,PILOT TRAVEL CENTER #171,"I-74, EXIT 206",Oakwood,IL,280,3.599,"I-74, EXIT 206, Oakwood, IL",40.120354,-88.143684
1140,CIRCLE K #4701398,"I-55, EXIT 82 & SR-104",Divernon,IL,280,3.499,"I-55, EXIT 82 & SR-104, Divernon, IL",39.836461,-89.156407
1149,PILOT TRAVEL CENTER #30,"I-70, EXIT 96",Greenfield,IN,375,3.959,"I-70, EXIT 96, Greenfield, IN",38.276375,-86.358093
1149,PILOT TRAVEL CENTERS #30,"I-70, EXIT 96",Greenfield,IN,375,3.959,"I-70, EXIT 96, Greenfield, IN",38.276375,-86.358093
1151,SPEEDWAY #8061,"I-70, EXIT 115 & SR-109",Knightstown,IN,375,3.759,"I-70, EXIT 115 & SR-109, Knightstown, IN",39.7956,-85.52636
1154,CIRCLE K #2704691,SR-71 & CR-214,Cedar Creek,TX,595,3.199,"SR-71 & CR-214, Cedar Creek, TX",31.529662,-94.135644
1156,CIRCLE K #4700028,"I-74/US-421, EXIT 116 & SR-44",Shelbyville,IN,375,3.599,"I-74/US-421, EXIT 116 & SR-44, Shelbyville, IN",39.511568,-85.791993
1157,One9 #297,"I-70, EXIT 11 & SR-46",Terre Haute                             ,IN,510,3.43566666,"I-70, EXIT 11 & SR-46, Terre Haute , IN",39.281692,-87.525919
1158,PILOT TRAVEL CENTERS #36,US-30  & SR-49,Valparaiso,IN,365,3.869,"US-30 & SR-49, Valparaiso, IN",41.5066241,-87.0226624
1158,PILOT TRAVEL CENTER #36,US-30  & SR-49,Valparaiso,IN,365,3.859,"US-30 & SR-49, Valparaiso, IN",41.5066241,-87.0226624
1163,SHORT STOP #13,US-54,Emporia,KS,553,2.839,"US-54, Emporia, KS",38.4040054,-96.181623
1176,PILOT TRAVEL CENTERS #353,"I-75, EXIT 129",Georgetown,KY,410,3.20566666,"I-75, EXIT 129, Georgetown, KY",38.239718,-84.574498
1179,PILOT TRAVEL CENTERS #399,"I-65, EXIT 105",Lebanon Junction,KY,415,3.609,"I-65, EXIT 105, Lebanon Junction, KY",37.836618,-86.631395
1196,SOUTHERN BELLE TRUCK STOP,US-61 & SR-964,Saint Francisville,LA,725,3.384,"US-61 & SR-964, Saint Francisville, LA",30.869398,-91.418642
1199,ALLTOWN MARKETS #306,"I-190, EXIT 7",Leominster,MA,178,3.68233333,"I-190, EXIT 7, Leominster, MA",42.526351,-71.745667
1202,ONE9 #290,"I-95, EXIT 93 & SR-222",Perryville,MD,22,3.599,"I-95, EXIT 93 & SR-222, Perryville, MD",38.97021,-76.85078
1204,PETRO STOPPING CENTER #321,"I-70 & I-57, EXIT 159",Effingham,IL,574,3.549,"I-70 & I-57, EXIT 159, Effingham, IL",39.12004,-88.54338
1204,PETRO STOPPING CENTER #321,"I-70 & I-57, EXIT 159",Effingham,IL,574,3.349,"I-70 & I-57, EXIT 159, Effingham, IL",39.12004,-88.54338
1204,PETRO STOPPING CENTER #321,"I-70 & I-57, EXIT 159",Effingham,IL,574,3.439,"I-70 & I-57, EXIT 159, Effingham, IL",39.12004,-88.54338
1204,PETRO STOPPING CENTER #321,"I-70 & I-57, EXIT 159",Effingham,IL,574,3.399,"I-70 & I-57, EXIT 159, Effingham, IL",39.12004,-88.54338
1208,D AVENUE FUEL PLAZA,US-131,Kalamazoo,MI,465,3.499,"US-131, Kalamazoo, MI",42.2774616,-85.6559017
1208,D AVENUE FUEL PLAZA,US-131,Kalamazoo,MI,465,3.099,"US-131, Kalamazoo, MI",42.2774616,-85.6559017
1210,ROADHAWK TRAVEL CENTER,"I-94, EXIT 56 & SR-51",Paw Paw                                 ,MI,465,3.599,"I-94, EXIT 56 & SR-51, Paw Paw , MI",42.215272,-85.987602
1210,ROADHAWK TRAVEL CENTER,"I-94, EXIT 56 & SR-51",Paw Paw                                 ,MI,465,3.559,"I-94, EXIT 56 & SR-51, Paw Paw , MI",42.215272,-85.987602
1217,KWIK TRIP #250,"I-90, EXIT 179",Austin,MN,515,3.374,"I-90, EXIT 179, Austin, MN",44.206537,-92.476137
1218,CASEYS #3658,SR-210,Pillager,MN,522,3.299,"SR-210, Pillager, MN",46.32944,-94.475
1225,AYERCO #35,US-61 & US-61 BUS,Bowling Green,MO,494,3.01566666,"US-61 & US-61 BUS, Bowling Green, MO",38.7834,-90.845819
1234,Lamar Travel Plaza,US-71 & US-160,Lamar,MO,416,3.199,"US-71 & US-160, Lamar, MO",37.494856,-94.351396
1236,AYERCO #44,US-36 & US-24,Palmyra,MO,494,3.01566666,"US-36 & US-24, Palmyra, MO",39.8042818,-91.5164417
1240,TEMP STOP #103,US-65,Sedalia,MO,400,3.199,"US-65, Sedalia, MO",38.7135013,-93.2501114
1247,SNAPPY MART #11,US-63 & SR-14,West Plains,MO,535,3.299,"US-63 & SR-14, West Plains, MO",36.781462,-91.890698
1251,MAPCO #3009,US-72,Corinth,MS,435,3.154,"US-72, Corinth, MS",34.8927732,-88.4651793
1256,DOUBLE QUICK #89,US-82/US-278,Greenville,MS,655,3.25566666,"US-82/US-278, Greenville, MS",33.375028,-91.073019
1265,JOE JOES TRAVEL CENTER,US-78 & RED BANKS RD S,Red Banks,MS,435,2.97233333,"US-78 & RED BANKS RD S, Red Banks, MS",34.8024896,-89.5643619
1304,LOVES TRAVEL STOP #667,"I-85, EXIT 152",Mebane,NC,65,3.94733333,"I-85, EXIT 152, Mebane, NC",35.817743,-80.284889
1315,CIRCLE K #2720218,US-421 BUS & US-15/US-501/US-1,Sanford,NC,177,3.08233333,"US-421 BUS & US-15/US-501/US-1, Sanford, NC",35.515954,-80.617588
1325,SCOTCHMAN #3303,US-421 & US-74,Wilmington,NC,245,3.629,"US-421 & US-74, Wilmington, NC",34.225486,-77.946845
1326,SPEEDWAY #7949,US-301/US-264 ALT & CR-1674,Wilson,NC,205,3.199,"US-301/US-264 ALT & CR-1674, Wilson, NC",35.555856,-81.033994
1333,PUMP & PANTRY #15,US-30,Grand Island,NE,330,3.30733333,"US-30, Grand Island, NE",40.9139559,-98.3834936
1340,BORDENTOWN VALERO,"NJ TNPK, EXIT 7 & US-206",Bordentown,NJ,230,3.499,"NJ TNPK, EXIT 7 & US-206, Bordentown, NJ",40.151052,-74.644311
1342,Delta,"I-80, EXIT 47B",Fairfield,NJ,115,3.20233333,"I-80, EXIT 47B, Fairfield, NJ",40.874566,-74.328412
1344,BOLLA TRUCK STOP #193,US-202 & SR-17,Mahwah,NJ,115,3.53233333,"US-202 & SR-17, Mahwah, NJ",41.1071893,-74.1498491
1348,GLOBAL,SR-73,Palmyra,NJ,150,3.359,"SR-73, Palmyra, NJ",40.00706,-75.02823
1356,LOVES TRAVEL STOP #257,"I-40 & HORIZON, EXIT 79",Milan,NM,580,3.59066666,"I-40 & HORIZON, EXIT 79, Milan, NM",35.098493,-106.278818
1364,7- ELEVEN #40507,"I-80/I-90, MM 56 WB",Rolling Prairie,IN,465,3.98233333,"I-80/I-90, MM 56 WB, Rolling Prairie, IN",41.133807,-87.408546
1372,PILOT TRAVEL CENTER #469,"I-77, EXIT 101 & SR-627",Canton,OH,249,3.62233333,"I-77, EXIT 101 & SR-627, Canton, OH",40.446655,-81.219982
1376,FUEL MART #782,"I-75, EXIT 118",Lima                                    ,OH,411,3.08566666,"I-75, EXIT 118, Lima , OH",40.805565,-83.766486
1379,TA LODI TRAVEL CENTER,"I-71, EXIT 209 & I-76/US-224, EXIT 1",Seville,OH,305,3.739,"I-71, EXIT 209 & I-76/US-224, EXIT 1, Seville, OH",41.019216,-81.718662
1384,SUNOCO,"I-80/I-90, EXIT 13 & US-20ALT/SR-15",Montpelier,OH,550,3.41566666,"I-80/I-90, EXIT 13 & US-20ALT/SR-15, Montpelier, OH",41.565771,-84.57421
1391,ONCUE EXPRESS #2045,"I-35, EXIT 203 & SR-15",Billings,OK,500,3.21566666,"I-35, EXIT 203 & SR-15, Billings, OK",35.402417,-97.494895
1395,DOMINO FOOD AND FUEL #1,"I-40, EXIT 66",Clinton                                 ,OK,483,3.099,"I-40, EXIT 66, Clinton , OK",35.462795,-97.481709
1404,ONE9 #339,"I-74, EXIT 4 & SR-63",Covington,IN,375,3.26233333,"I-74, EXIT 4 & SR-63, Covington, IN",40.135719,-87.396112
1414,SAC SHOP #507,"I-70, EXIT 12/161",Breezewood                              ,PA,14,4.099,"I-70, EXIT 12/161, Breezewood , PA",40.902373,-78.215251
1424,GETTYSBURG TRAVEL PLAZA,US-15 & SR-394,Gettysburg,PA,70,3.899,"US-15 & SR-394, Gettysburg, PA",39.840922,-77.226591
1428,CIRCLE K #4702408,"I-65, EXIT 168 & SR-38/SR-25",Lafayette,IN,375,3.43233333,"I-65, EXIT 168 & SR-38/SR-25, Lafayette, IN",40.417778,-86.889633
1432,KWIK FILL #259,"I-81, EXIT 57",Mechanicsburg                           ,PA,70,4.049,"I-81, EXIT 57, Mechanicsburg , PA",40.247992,-77.026578
1444,PILOT TRAVEL CENTERS #346,"I-20, EXIT 92 & US-601",Lugoff,SC,135,3.43233333,"I-20, EXIT 92 & US-601, Lugoff, SC",34.188486,-79.827475
1445,PILOT TRAVEL CENTERS #402,"I-80, EXIT 367",Cheyenne,WY,795,3.709,"I-80, EXIT 367, Cheyenne, WY",41.158366,-104.522539
1447,HOT SPOT #3005,US-221,Chesnee,SC,210,3.199,"US-221, Chesnee, SC",35.1503054,-81.8603194
1453,EXPRESS STOP,US-278/SR-101/SR-6 & SR-113,Rockmart,GA,193,3.319,"US-278/SR-101/SR-6 & SR-113, Rockmart, GA",34.0026,-85.04161
1455,PETRO FLORENCE,"I-95, EXIT 169",Florence,SC,46,3.32566666,"I-95, EXIT 169, Florence, SC",34.205933,-79.82626
1461,CIRCLE K #2705370,"I-26, EXIT 15 & US-176",Inman,SC,210,3.099,"I-26, EXIT 15 & US-176, Inman, SC",35.112032,-82.220691
1464,CIRCLE K #2723254,"I-20, EXIT 55 & SR-6",Lexington,SC,135,3.199,"I-20, EXIT 55 & SR-6, Lexington, SC",33.98154,-81.23621
1470,CIRCLE K #2705348,US-1,Beech Island,SC,135,3.159,"US-1, Beech Island, SC",33.4273614,-81.8909473
1479,TA SPARTANBURG TRAVEL CENTER,"I-85, EXIT 63 & SR-290",Duncan,SC,210,3.43233333,"I-85, EXIT 63 & SR-290, Duncan, SC",34.916857,-82.109236
1487,ROADRUNNER MARKET #6019,"I-81, EXIT 36 NORTH",Greeneville                             ,TN,405,3.499,"I-81, EXIT 36 NORTH, Greeneville , TN",36.330374,-82.821173
1492,MAPCO #3538,"I-24, EXIT 174",Chattanooga,TN,285,2.899,"I-24, EXIT 174, Chattanooga, TN",35.03007,-85.315357
1507,CIRCLE K #4703941,"I-55, EXIT 5A",Memphis,TN,435,3.189,"I-55, EXIT 5A, Memphis, TN",35.157281,-90.042446
1516,LOVES TRAVEL STOP #261,I-27 EXIT 116,Amarillo,TX,585,3.23233333,"I-27 EXIT 116, Amarillo, TX",35.184611,-101.83715
1531,CircleK #4702365,"I-74, EXIT 112 & SR-9",Shelbyville,IN,375,3.509,"I-74, EXIT 112 & SR-9, Shelbyville, IN",39.511568,-85.791993
1533,YESWAY #1157,US-62,Brownfield,TX,700,2.99233333,"US-62, Brownfield, TX",33.1621026,-102.2900186
1546,SHELL,"I-35, EXIT 86 & SR-85",Dilley,TX,740,3.099,"I-35, EXIT 86 & SR-85, Dilley, TX",28.672742,-99.18406
1548,TOOT N TOTUM #107,US-287,Dumas,TX,585,3.03233333,"US-287, Dumas, TX",35.8726569,-101.9731879
1552,STRIPES #40911,US-59 & SR-16,Freer,TX,625,3.099,"US-59 & SR-16, Freer, TX",27.8808872,-98.6444874
1555,SEIBERT TRAVEL PLAZA,"I-70, EXIT 405 & SR-59",Seibert,CO,800,3.499,"I-70, EXIT 405 & SR-59, Seibert, CO",39.30419,-102.251009
1560,CATTREZ,US-20 & SR-5,Irving,NY,38,2.899,"US-20 & SR-5, Irving, NY",42.5627718,-79.1158385
1560,CATTREZ,US-20 & SR-5,Irving,NY,38,2.999,"US-20 & SR-5, Irving, NY",42.5627718,-79.1158385
1562,I MART #108,"I-40, EXIT 108",Wildersville                            ,TN,435,3.099,"I-40, EXIT 108, Wildersville , TN",36.170124,-86.59765
1567,KUM & GO #4110,"I-235, EXIT 11",Des Moines,IA,320,3.02733333,"I-235, EXIT 11, Des Moines, IA",41.5932944,-93.6654049
1579,FLYING J TRAVEL PLAZA #924- TOWN PUMP,"I-15, EXIT 122 & I-90 MM220",Butte                                   ,MT,816,3.56566666,"I-15, EXIT 122 & I-90 MM220, Butte , MT",46.002797,-112.539142
1582,LOVES TRAVEL STOP #250,I-40 EXIT 60,Amarillo,TX,585,3.314,"I-40 EXIT 60, Amarillo, TX",35.217441,-101.831203
1585,Stripes 7Fleet #42498,US-385 & CR-1910,Andrews,TX,710,3.369,"US-385 & CR-1910, Andrews, TX",32.141729,-102.4689771
1590,ROAD RANGER #240,"I-80 & I-94, EXIT 15-A",Lake Station,IN,365,3.559,"I-80 & I-94, EXIT 15-A, Lake Station, IN",41.586933,-87.304499
1596,FLYING J #305,"I-40, EXIT 39",Jamestown,NM,580,3.44233333,"I-40, EXIT 39, Jamestown, NM",35.445197,-108.361233
1597,7-ELEVEN #36156,"I-70 & SR-519, EXIT 25/333",Eighty Four,PA,165,4.999,"I-70 & SR-519, EXIT 25/333, Eighty Four, PA",40.652325,-77.532448
1599,ONVO TRAVEL PLAZA,"I-81, EXIT 10",Mc Graw,NY,220,3.439,"I-81, EXIT 10, Mc Graw, NY",40.782021,-73.971724
1599,ONVO TRAVEL PLAZA,"I-81, EXIT 10",Mc Graw,NY,220,3.459,"I-81, EXIT 10, Mc Graw, NY",40.782021,-73.971724
1602,CIRCLE K #2723387,US-98,Beaumont,MS,620,3.56566666,"US-98, Beaumont, MS",31.1625212,-88.9288329
1606,DONNAS TRAVEL PLAZA,"I-5, EXIT 202",Marysville,WA,962,4.559,"I-5, EXIT 202, Marysville, WA",48.123076,-122.24033
1610,TA BALTIMORE TRAVEL CENTER,"I-95, EXIT 57",Baltimore                               ,MD,22,4.759,"I-95, EXIT 57, Baltimore , MD",39.272382,-76.554955
1618,GO MART FOOD STORE #33,US-33,Ripley                                  ,WV,44,3.499,"US-33, Ripley , WV",38.8203467,-81.7269292
1621,CIRCLE K #2709337,"I-65, EXIT 262B",Birmingham                              ,AL,615,3.489,"I-65, EXIT 262B, Birmingham , AL",33.519974,-86.915408
1622,RACEWAY #6973,US-380 & SR-114/SR-101,Bridgeport,TX,630,2.78233333,"US-380 & SR-114/SR-101, Bridgeport, TX",33.21012,-97.75476
1623,SAPP BROS TRAVEL CENTER,"I-70 & I-270, EXIT 278",Commerce City,CO,800,3.389,"I-70 & I-270, EXIT 278, Commerce City, CO",39.824833,-104.912702
1625,PILOT TRAVEL CENTERS #60,"I-26, EXIT 159",Bowman                                  ,SC,42,3.43233333,"I-26, EXIT 159, Bowman , SC",34.270756,-80.33304
1632,PILOT TRAVEL CENTERS #266,"I-10, EXIT 139 & SR-292",Las Cruces                              ,NM,640,3.19066666,"I-10, EXIT 139 & SR-292, Las Cruces , NM",32.39316,-106.73101
1633,7-ELEVEN #36302,"I-35, EXIT 144",Von Ormy,TX,740,3.109,"I-35, EXIT 144, Von Ormy, TX",34.267922,-101.900793
1634,PILOT TRAVEL CENTERS #40,"I-94, EXIT 322",Oak Creek,WI,444,3.889,"I-94, EXIT 322, Oak Creek, WI",44.36605,-89.699773
1644,ALLSUPS CONVENIENCE STORE #2414,"I-20, EXIT 235",Roscoe,TX,575,2.929,"I-20, EXIT 235, Roscoe, TX",32.445003,-100.543453
1646,SPEEDWAY #8310,US-6  & US-31,Plymouth,IN,465,3.609,"US-6 & US-31, Plymouth, IN",41.3659884,-86.3125179
1647,SPEEDWAY #8305,US-41 & SR-312,Hammond,IN,290,3.76566666,"US-41 & SR-312, Hammond, IN",41.6311815,-87.5184512
1653,ROAD RANGER #187,"I-55, EXIT 289",Chicago,IL,520,3.569,"I-55, EXIT 289, Chicago, IL",41.793829,-87.620823
1653,ROAD RANGER #187,"I-55, EXIT 289",Chicago,IL,520,3.599,"I-55, EXIT 289, Chicago, IL",41.793829,-87.620823
1654,CEFCO #3,US-77/US190/SR-36,Cameron,TX,670,2.989,"US-77/US190/SR-36, Cameron, TX",30.812561,-96.902747
1661,CHEVRON,"I-20, EXIT 101 & SR-151",Calhoun,LA,590,3.159,"I-20, EXIT 101 & SR-151, Calhoun, LA",32.510238,-92.206104
1669,BETTY BEAVERS TRUCKSTOP,"I-90, EXIT 28",Fultonville,NY,12,3.149,"I-90, EXIT 28, Fultonville, NY",40.784098,-73.958558
1669,BETTY BEAVERS TRUCKSTOP,"I-90, EXIT 28",Fultonville,NY,12,3.189,"I-90, EXIT 28, Fultonville, NY",40.784098,-73.958558
1670,Petro Stopping Center #54,"I-44, EXIT 4 & SR-3",Joplin,MO,277,3.449,"I-44, EXIT 4 & SR-3, Joplin, MO",37.060513,-94.43022
1671,LOVES TRAVEL STOP #412,"I-95, EXIT 77",Dunn,NC,205,3.699,"I-95, EXIT 77, Dunn, NC",35.046374,-78.865451
1672,HANA TRAVEL PLAZA,"I-40,  EXIT 77",Amarillo,TX,585,2.899,"I-40, EXIT 77, Amarillo, TX",35.187064,-101.942199
1699,ALLENS FOOD MART280,US-280/US-231/SR-53/SR-38 & CR-8/CR-34,Sylacauga,AL,615,3.799,"US-280/US-231/SR-53/SR-38 & CR-8/CR-34, Sylacauga, AL",33.516193,-86.035997
1700,TOPPS FUEL STOPS,US-259/SR-49,Daingerfield,TX,723,3.109,"US-259/SR-49, Daingerfield, TX",33.044611,-94.739524
1720,TOOT N TOTUM #120,US-54 & S WESTERN AVE,Liberal,KS,585,3.01566666,"US-54 & S WESTERN AVE, Liberal, KS",37.026914,-100.940406
1749,HIGHWAY 96 FUEL STOP,US-96 & SR-62/FM-1004,Buna                                    ,TX,610,3.149,"US-96 & SR-62/FM-1004, Buna , TX",32.236959,-97.867785
1753,PWI #169,"I-35/US-77, EXIT 359 & CR-1304",Abbott,TX,765,2.899,"I-35/US-77, EXIT 359 & CR-1304, Abbott, TX",32.008538,-97.487027
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.199,"US-131, EXIT 120 & SR-46, Howard City, MI",43.337807,-85.602334
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.599,"US-131, EXIT 120 & SR-46, Howard City, MI",43.337807,-85.602334
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.099,"US-131, EXIT 120 & SR-46, Howard City, MI",43.337807,-85.602334
1791,PILOT TRAVEL CENTERS #257,"I-20, EXIT 126 & FM-1788",Midland                                 ,TX,710,3.56566666,"I-20, EXIT 126 & FM-1788, Midland , TX",32.004692,-102.013328
1807,LOVES TRAVEL STOP #229,I-40 EXIT 96 & SR-207,Panhandle,TX,585,3.314,"I-40 EXIT 96 & SR-207, Panhandle, TX",35.696381,-101.534569
1810,KENT KWIK #804,US-83,Perryton,TX,585,2.999,"US-83, Perryton, TX",36.442008,-100.802903
1829,PILOT TRAVEL CENTERS #96,"SR- 60 & FL TURNPIKE, EXIT 193",Okeechobee,FL,143,3.719,"SR- 60 & FL TURNPIKE, EXIT 193, Okeechobee, FL",27.007749,-81.041249
1829,PILOT TRAVEL CENTER #96,"SR- 60 & FL TURNPIKE, EXIT 193",Okeechobee,FL,143,3.699,"SR- 60 & FL TURNPIKE, EXIT 193, Okeechobee, FL",27.007749,-81.041249
1832,CORNER FUEL CENTER,US-49,Hattiesburg,MS,620,3.299,"US-49, Hattiesburg, MS",31.277983,-89.2903761
1834,PUMP N PANTRY #15,"I-20, EXIT 617 & US-59",Marshall,TX,766,2.899,"I-20, EXIT 617 & US-59, Marshall, TX",32.493941,-94.293171
1849,Stripes #42457,US-67/US-277,San Angelo,TX,740,3.244,"US-67/US-277, San Angelo, TX",31.4874714,-100.3813129
1855,EXIT 76 AUTO TRUCK PLAZA,US-131,Byron Center,MI,344,3.499,"US-131, Byron Center, MI",42.8122508,-85.7228062
1858,FLYING J TRAVEL PLAZA #737,"I-10, EXIT 583",San Antonio                             ,TX,740,3.224,"I-10, EXIT 583, San Antonio , TX",30.707021,-95.009368
1859,GO MART FOOD STORE #44,"I-79, EXIT 67 & US-19/SR-4",Sutton,WV,44,3.559,"I-79, EXIT 67 & US-19/SR-4, Sutton, WV",38.712902,-80.66382
1860,MR FUEL #278,"I-75/71, EXIT 175 & SR-338",Walton,KY,300,3.019,"I-75/71, EXIT 175 & SR-338, Walton, KY",38.88142,-84.665597
1861,PETRO STOPPING CENTER #315,"I-40, EXIT 66",Kingman,AZ,910,3.899,"I-40, EXIT 66, Kingman, AZ",35.254798,-114.034335
1866,PRI MART FUEL CENTER,"I-94, EXIT 29",Benton Harbor                           ,MI,465,3.799,"I-94, EXIT 29, Benton Harbor , MI",42.082612,-86.414082
1866,PRI MART FUEL CENTER,"I-94, EXIT 29",Benton Harbor                           ,MI,465,3.499,"I-94, EXIT 29, Benton Harbor , MI",42.082612,-86.414082
1873,JDS TRUCKSTOP,"US-12 & US-31, EXIT 3",Niles,MI,465,3.749,"US-12 & US-31, EXIT 3, Niles, MI",41.863458,-86.272812
1873,JDS TRUCKSTOP,"US-12 & US-31, EXIT 3",Niles,MI,465,3.849,"US-12 & US-31, EXIT 3, Niles, MI",41.863458,-86.272812
1874,CIRCLE K #2744529,US-175,Seagoville,TX,630,2.95066666,"US-175, Seagoville, TX",32.640861,-96.49835
1879,HOLIDAY STATIONSTORE #3552,"I-35, EXIT 81 & SR-70",Lakeville,MN,448,3.549,"I-35, EXIT 81 & SR-70, Lakeville, MN",44.649542,-93.295116
1888,STRIPES 7FLEET #42449,US-87,Sterling City,TX,710,3.28066666,"US-87, Sterling City, TX",31.837093,-100.998829
1889,TOOT N TOTUM #105,US-54 & US-287,Stratford,TX,585,2.96566666,"US-54 & US-287, Stratford, TX",36.386102,-102.124616
1893,MIKE MCDONALD TRUCK STOP,"I-20, EXIT 509",Terrell                                 ,TX,637,2.87066666,"I-20, EXIT 509, Terrell , TX",32.677622,-96.180852
1894,CIRCLE K #2741544,"I-37 & SR-72, EXIT 69",Three Rivers,TX,747,3.06566666,"I-37 & SR-72, EXIT 69, Three Rivers, TX",28.852374,-98.382604
1897,YESWAY #1077,"I-20/US-84, EXIT 278",Tye,TX,575,2.87566666,"I-20/US-84, EXIT 278, Tye, TX",32.459103,-99.872841
1905,LUCKY TRUCK STOP,US-82,Whitesboro                              ,TX,630,2.88566666,"US-82, Whitesboro , TX",33.6746567,-96.8891309
1909,RALLYSTOP #1,"I-15, EXIT 62",Cedar City,UT,791,3.459,"I-15, EXIT 62, Cedar City, UT",37.108221,-113.593159
1914,LOVES TRAVEL STOP #792,"I-70, EXIT 160",Green River,UT,835,3.709,"I-70, EXIT 160, Green River, UT",38.995528,-110.163927
1921,BELL TRUCK STOP,"I-80, EXIT 146",Park City,UT,835,3.45233333,"I-80, EXIT 146, Park City, UT",40.378274,-111.780751
1923,SCENIC QUIK STOP,"I-70, EXIT 54 & US-89",Salina,UT,835,3.459,"I-70, EXIT 54 & US-89, Salina, UT",40.232935,-111.693573
